DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
29-Nov,DYSON ELECTRONICS PTE LTD PH BRANCH,VITROCHEM TECHNOLOGY PTE LTD,ZANTE V. 065E,GALSE181107501,SG,145.00,ADHESIVEíË - HUNTSMAN 2014-2 (COMPONENT),"9,793.22",542952.00
21-Nov,CORAL BAY NICKEL CORPORATION,"SHIMADA AND CO., LTD",NASIA 179S,40029,JP,330.00,ADHESSIVES BOND M 1304,"10,356.00",585516.00
28-Nov,H B FULLER PHILS INC,H.B FULLER (CHINA) ADHESIVES LTD,GSL VALERIE V.010,APLU051919361,CN,5240.00,ADVANTRA PHC 9255,"16,430.81",913253.00
19-Nov,H B FULLER PHILS INC,H. B. FULLER ADHESIVES MALAYSIA SDN,PL GERMANY 066E,SNKO160181000608,MY,10800.00,ADVANTRA PHC 9256 (INDUSTRIAL ADHESIVES),"34,384.20",1842178.00
7-Nov,LAMON BAY FURNITURE CORP,"AICA KOGYO CO., LTD.",IRENES RESPECT 0005S,NGMNL04900118JP,JP,2500.00,AICA AIBON ADHESIVE,"6,078.43",350616.00
20-Nov,LBPI DESIGN INTERNATIONAL INC.,AKKIM YAPI KIMYASALLARI SAN.TIC.AS,YM WREATH 007E,ONEYISTU04360700,TR,13046.00,AKFIX P635 PU SEALANT SAUSAGE,"22,954.22",1299249.00
8-Nov,PHILIPPINE FLOUR MILLS (A DIVISION,MUEHLENCHEMIE GMBH & CO. KG,ACX CRYSTAL V186N,MNL217059,DE,5000.00,ALPHAMALT GLOXY 12082 SC 180490 ENZYME PROTE,"196,657.50",10878855.00
23-Nov,PHILIPPINE FOREMOST MILLING,MUEHLENCHEMIE GMBH & CO.KG,SEASPAN AMAZON 008E,MNL217123,DE,725.00,"ALPHAMALT HCTE,ALPHAMALT ROX,ALPHAMALT VC 50","7,650.65",426316.00
28-Nov,BATAAN 2020 INC.,AMAZON PAPYRUS CHEMICALS LIMITED,ZANTE V.065E,MNLSE1811013501,SG,8253.00,AMICOAT TC6218/TR6112,"31,973.02",1773946.00
5-Nov,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,IKARIA 201W,807015,US,15309.00,AMIOCA POWDER/BAKA-SNAK/FRIGEX W,"24,297.33",1355177.00
16-Nov,JAIRATECH INC.,HUNTSMAN ADVANCED MATERIALS,KOTA JUTA V.0339E,SINCB18038849,SG,1630.00,"ARALDITE 64-1, ARALDITE AV 138 M-1","18,725.88",1048823.00
12-Nov,JAIRATECH INC.,HUNTSMAN ADVANCED MATERIALS,YM WITNESS,DUC0037124001,GB,320.00,ARALDITE AW 139-1,"6,937.77",394028.00
29-Nov,MARNEY INDUSTRIES CORP.,IMPIANA INDUSTRIES SDN BHD,ZANTE V. 065E,TSMNL111823,MY,5299.00,AS-4001S MS CONSTRUCTION SEALANT (ALSEAL),"17,138.08",908542.00
14-Nov,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,NORTHERN DEFENDER,MCB592309,SG,1500.00,AXTRA PHY 10000 TPT ( FEED PREMIX POWDER ENZ,"22,934.44",1262601.00
6-Nov,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,MAJD,MCB576525,SG,1000.00,AXTRA PHY 10000 TPT (ENZYME FEED PREMIX POWD,"15,297.98",852662.00
14-Nov,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,NORTHERN DEFENDER,MCB592309,SG,3000.00,AXTRA XAP 101 TPT FEED PREMIX POWDER ENZYME,"64,258.18",3526629.00
15-Nov,QUEEN-S INTERNATIONAL TRADING,BIOCHEM ZUSATZATOFFE HANDELS,THALASSA MANA,S16802782151,DE,5496.00,B.I.O. RELAX,"48,947.60",2688694.00
5-Nov,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,IKARIA 201W,808011,US,18371.00,BATTERBIND S (TRUETRACE IP),"17,471.42",982815.00
23-Nov,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,YM MOVEMENT 040W,808022,US,18371.00,BATTERBIND S (TRUETRACE IP),"17,471.42",963482.00
23-Nov,INGREDION PHILIPPINES INC.,INGREDION INC. 5 WESTBROOK,YM MOVEMENT 040W,808021,US,18370.00,BATTERBIND S (TRUETRACE IP) MODIFIED STARCH,"17,471.42",963482.00
26-Nov,HAMBURG TRADING CORPORATION,CARGILL BIO CHEMICAL CO LTD,JPO VELA V.1NC,XDFF302376,CN,19875.00,BATTERCRISP 05537 BLEACHED STARCH,"18,175.18",966771.00
22-Nov,UNILOX INDUSTRIAL CORP,BC TAECHANG INDUSTRIAL CORPORATION,STARSHIP PEGASUS V.1814S,ULSMNL18110007,KR,4601.00,BC PETRO PASTE/BC PETRO PASTE (UNDER WATER),"16,903.30",951990.00
20-Nov,COLUMBIA INTERNATIONAL FOOD,GELNEX INDUSTRIA E COMERCIO,VANTAGE 0024E,ACCESS18C01362,BR,25000.00,BEEFSKIN GELATIN 220 BLOOM 20 MESH,"139,434.30",7665924.00
20-Nov,EDWARD KELLER (PHILS.) INC.,GELNEX INDUSTRIA E COMERCIO LTDA,MAERSK LOTA V1810,2018ITJMNL4078,BR,20000.00,BEEFSKIN GELATIN 240 BLOOM 40 MESH,"111,712.37",6137609.00
