DATE,IMPORTER,EXPORTER,VESSEL,BL,ORIGIN,QUANTITY,DESCRIPTION,AMOUNT $(CIF), L. COST (PhP) 
28-Jun,BATAAN 2020 INC.,AMAZON PAPYRUS CHEMICALS LIMITED,EVER BEADY V.1664-005W,MNLSE1806010701,SG,5026.00,AMICOAT TR6112 & TC6218 FOR PAPER MAKING,"20,921.68",1181299.00
6-Jun,BATAAN 2020 INC.,AMAZON PAPYRUS CHEMICALS LIMITED,MAIN TRADER V.1661-041N,MNLSE1806000501,SG,4132.00,AMICOAT TR6112 & TC6218 FOR PAPER MAKING,"19,132.60",1063732.00
8-Jun,MARNEY INDUSTRIES CORP.,ARDEX SINGAPORE PTE.LTD,FELIXTOWE BRIDGE V.061E,SGMNL1801822,SG,10200.00,ARDEX WPM 415,"7,540.00",407956.00
5-Jun,MARNEY INDUSTRIES CORP.,IMPIANA INDUSTRIES SDN BHD,WAN HAI 101 V.N177,MNL1815,MY,5299.00,AS-4001S MS CONSTRUCTION SEALANT,"17,338.08",920348.00
25-Jun,MAXION BIOSCIENCE INC.,DANISCO SINGAPORE PTE LTD,MAJD,MCB330719,SG,700.00,AXTRA PHY 10000 TPT FEED PREMIX POWDER,"10,708.83",591933.00
25-Jun,BELDAN MARKETING,DEMECH CHEMICAL PRODUCTS,WAN HAI V.505,0678X14637,IN,7663.00,"BACKING COMPOUND,HIGH TEMP.BRUSHABLE CERAMIC","29,112.32",1637717.00
20-Jun,EDWARD KELLER (PHILS.) INC.,GELNEX INDUSTRIA E COMERCIO LTDA,MSC SARA ELENA V816R,042018ITJMNL1506,BR,20000.00,BEEFSKIN GELATIN 240 BLOOM 40 MESH,"97,559.13",5337251.00
8-Jun,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",SITC MAKASSAR 1813S,SITGSHMNL02202,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","120,960.00",6690613.00
11-Jun,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",ISAO 1809S,SITGSHMNL02199,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","120,960.00",6690613.00
25-Jun,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",SITC HAINAN 1816S,SITGSHMNL02203,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","120,960.00",6800225.00
26-Jun,STT PHILIPPINES INC,"ELKEM SILICONES SHANGHAI CO.,",SITC SHANDONG 1816S,SITGSHMNL02204,CN,12000.00,"BLUESIL TCS 7525AR, BLUESIL TCS 7525 B","120,960.00",6800225.00
25-Jun,HAMBURG TRADING CORPORATION,CARGILL DEUTSCHLAND GMBH,MAERSK EINDHOVEN V.819E,54742,DE,34000.00,C TEX 06205 ACETYLATED DISTARCH ADIPATE,"30,065.02",1671974.00
22-Jun,HAMBURG TRADING CORPORATION,"CARGILL, INCORPORATED",IWASHIRO 0258S,ONEYRICU55700400,US,32500.00,C TEX 06205 MODIFIED STARCH,"28,729.10",1596915.00
29-Jun,CARGILL TEXTURIZING SOLUTIONS,"CARGILL BIO-CHEMICAL CO., LTD",SILVIA V. 02N,XDFF302180,CN,19950.00,C*STABITEX 05311,"13,274.73",721095.00
14-Jun,CARGILL TEXTURIZING SOLUTIONS,"CARGILL BIO-CHEMICAL CO., LTD",MARIA SCHULTE V. 0XW0AN1NC,XDFF302095,CN,19800.00,C*STABITEX 05311,"13,174.92",704038.00
18-Jun,ALASKA MILK CORPORATION,FONTERRA LIMITED 109 FANSHAWE,SAFMARINE NOKWANDA 842N,99605,NZ,50525.00,CASEIN ACID 30/60 MESH,"354,217.48",18790191.00
18-Jun,ALASKA MILK CORPORATION,FONTERRA LIMITED 109 FANSHAWE,SAFMARINE NOKWANDA 842N,99606,NZ,51100.00,CASEIN ACID 30/60 MESH,"326,175.56",17304884.00
5-Jun,IMCD PHILIPPINES CORPORATION,KMC KARTOFFELMELCENTRALEN AMBA,THALASSA PATRIS V.0975-022E,EGLV504800006156,DK,24282.00,CHEESEMAKER CF03/HIGHMELT /  COLDSWELL 5771,"38,159.50",2086469.00
6-Jun,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER (CHINA) ADHESIVES LTD.,HAYLING ISLAND 1809,MCB304077,CN,4000.00,CHM2488 (HOT MELT ADHESIVES),"13,296.91",704744.00
14-Jun,BRENNTAG INGREDIENTS INC.,ROQUETTE ITALIA SPA,MILLAU BRIDGE V 016E,M600257386,IT,38000.00,CLEARAM CH 20 20,"41,400.77",2274855.00
18-Jun,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,QUEZON BRIDGE 213S,ONEYSM8AA8070300,JP,1010.00,"COERETEX, E-TEC","18,435.66",1027069.00
29-Jun,KINTETSU LOGISTICS (PHILS) INC.,SHIRAISHI CALCIUM (SHANGHAI) INTERN,SITC MAKASSAR 1814S,SNL8SHPL0300005,CN,10800.00,COLOR PASTE,"33,926.86",1915224.00
8-Jun,KINPO ELECTRONICS (PHILIPPINES) INC,PETERS ASIA PACIFIC (HONG KONG) LIM,ACX CRYSTAL V 177N,85055,SG,1050.00,CONFORMAL COATING,"64,116.82",3547632.00
8-Jun,AB HEINEKEN PHILIPPINES INC,NOVOZYMES MALAYSIA SDN BHD,ACX CRYSTAL 177N,01PKG0136610,MY,600.00,CONSISTING OF ENZYMES  ATTENUZYME CORE,"5,568.00",307608.00
22-Jun,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,IWASHIRO 258S,ONEYSM8AA8071400,JP,1018.00,"CORETEX, ADHESIVE, E-TEC, SILICON SEALANT","20,722.72",1165737.00
29-Jun,YAZAKI-TORRES MANUFACTURING INC.,YAZAKI  CORPORATION,JAKARTA BRIDGE 173S,ONEYSM8AA8072500,JP,1283.00,"CORETEX, ARONALPHA, ADHESIVE, ETC","27,820.28",1565392.00
23-Jun,ADERANS PHILIPPINES INC,SIAM INNOCHEM CO LTD,SITC ZHEJIANG 1813N,MNL18060121,TH,2000.00,COSMONATE M-200,"7,760.00",434851.00
27-Jun,BOUNTY FRESH FOOD INC,DSM NUTRITIONAL PRODUCTS ASIA,LOBIVIA,SINCB18019478,DE,8000.00,CRINA POULTRY,"223,999.75",12343343.00
28-Jun,PIONEER ADHESIVES INC,KOATSU GAS KOGYO CO LTD,MAJO V. 806,LALJPN1203,JP,5600.00,CYANOACRYLATE ADHESIVES,"93,954.76",5030439.00
11-Jun,GCP APPLIED TECHNOLOGIES,PT. GCP APPLIED TECHNOLOGIES INDONE,CPO NORFOLK OQA06NINC,CMNLGCL0119A,ID,5200.00,DAREX WBC 733 CON,"10,552.66",593664.00
19-Jun,INGREDION PHILIPPINES INC.,INGREDION INC,MAERSK SEMAKU 819S,30684,US,18371.00,DEXTRINS & OTHER MODIFIED STARCH (THERMTEX T,"20,705.99",1146594.00
18-Jun,HAMBURG TRADING CORPORATION,CARGILL BIO-CHEMICAL CO LTD,JPO VELA V.9N1,XDFF302144,CN,19800.00,"DISTARCH PHOSPHATE C STABITEX 05311, BATTER","15,369.98",819218.00
18-Jun,HAMBURG TRADING CORPORATION,CARGILL BIO-CHEMICAL CO LTD,JPO VELA V.9N1,XDFF302135,CN,19800.00,DISTARCH PHOSPHATE STABITEX 06333,"19,897.00",1057333.00
14-Jun,SHARP-EYE INTERNATIONAL TRADING,DOW CHEMICAL SILICONES KOREA,WAN HAI,0058X15419,KR,9193.00,DOWSIL (TM) GLASS SILICONE SEALANT 280ml (BR,"10,602.00",596107.00
5-Jun,SHARP-EYE INTERNATIONAL TRADING,DOW CHEMICAL SILICONES KOREA,WAN HAI,0058X15838,KR,10679.00,DOWSIL SILICONE SEALANT BRONZE black CLEAR,"9,469.80",534018.00
14-Jun,SHARP-EYE INTERNATIONAL TRADING,DOW CHEMICAL SILICONES KOREA,WAN HAI,0058X15722,KR,9193.00,DOWSIL SILICONE SEALANT BRONZE CLEAR WHITE,"11,100.10",623614.00
22-Jun,TEMIC AUTOMOTIVE (PHILS.) INC.,DOW EUROPE GMBH C/O DSV LOGISTICS,NYK JOANA VOY 069N,ANR0062982,SG,480.00,"DOWSIL7091 ADHESIVE SEALANT BLACK20, ADHESIV","5,882.43",333491.00
6-Jun,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,FELIXSTOWE BRIDGE 061E,PKGSGL000512,MY,6000.00,DURABOND HM 1368 (INDUSTRIAL ADHESIVES),"14,249.51",754688.00
28-Jun,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,ARICA BRIDGE 105N,PKGSGL000540,MY,2100.00,DURABOND HM 7296 (INDUSTRIAL ADHESIVES),"5,317.56",286931.00
4-Jun,SWITZ MARKETING CORPORATION,EGGWAY INTERNATIONAL ASIA PVT LTD,PIRAEUS 18003E,HDB0001712,IN,11250.00,EGG ALBUMEN POWDER,"72,252.50",3854241.00
27-Jun,SWITZ MARKETING CORPORATION,OVOBEL FOODS LIMITED,PL GERMANY 63E,KCABLRMNL003518,IN,5000.00,EGG WHITE POWDER HIGH WHIP (EGG ALBUMIN-DRIE,"34,500.00",1870988.00
25-Jun,INGREDION PHILIPPINES INC.,NATIONAL STARCH (THAILAND),SITC SHANGHAI 1813N,ONEYBKKU55580900,TH,35977.00,ELASTIGEL 3000M/ FLO MAX8 AND NATIONAL 104 M,"28,029.67",1514122.00
1-Jun,AMPERE RESOURCES CORPORATION,SPECIFIED TECHNOLOGIES INC.,GJERTRUD MAERSK V.814,S00360411,US,5362.00,ELASTOMERIC FIRESTOP SEALANT,"33,153.17",1840398.00
13-Jun,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",MARIA SCHULTE,AAJY009261,TR,150000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"157,200.00",8439364.00
5-Jun,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",BOMAR AURORA,AAJY009232,TR,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5632775.00
13-Jun,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",NIKOS P,AAJY009212,TR,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5628347.00
20-Jun,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",JPO VELA,AAJY009305,TR,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5667503.00
29-Jun,ALTERNATIVES FOOD CORP,"QINGDAO LANKANG INTERNATIONAL CO.,",SILVIA,AAJY009343,TR,100000.00,EMPRO 90 ISOLATED SOY PROTEIN (EMULSION GRA,"104,800.00",5722574.00
14-Jun,AMPERE RESOURCES CORPORATION,SPECIFIED TECHNOLOGIES INC.,MAERSK ALFIRK V.815,S00362778,US,3224.00,"ENDOTHERMIC FIRESTOP SEALANT, ELASTOMERIC F","22,540.59",1247727.00
22-Jun,AMPERE RESOURCES CORPORATION,BDP ASIA PACIFIC PTE LTD O/B,ARICA BRIDGE 105N,60044,SG,6695.00,"ENDOTHERMIC FIRESTOP SEALANT, ELASTOMERIC FI","44,083.24",2481759.00
18-Jun,SAN MIGUEL BREWERY INC.,NOVOZYMES A/S,BERNHARD SCHEPERS V. 218,CPH31114287,DK,23500.00,"ENZYMES (ATTENUZYME CORE, TERMAMYL SC DS, NO","203,205.35",11101646.00
28-Jun,JTK ELECTRONIC COMPONENTS,WELLS ELECTRONIC MATERIALS,SITC MAKASSAR 1814S,SZHOE18065833,CN,1382.00,EPOXY ADHESIVE,"7,794.32",444109.00
20-Jun,JTK ELECTRONIC COMPONENTS,WELLS ELECTRONIC MATERIALS,SITC HAINAN V.1816S,SZHOE18065827,CN,1120.00,EPOXY ADHESIVE,"5,958.88",337822.00
20-Jun,ELEMATEC ANGELES INC.,ELEMATEC CORPORATION,WANHAI 225 V.S311,14426,JP,1382.00,EPOXY RESIN COMPOUND ETC,"23,015.88",1371628.00
19-Jun,SIIX LOGISTICS PHILS. INC.,SIIX CORP. TOKYO HEADQUARTER,QUEZON BRIDGE 213S,64816,JP,4176.00,"EPOXY RESIN, ETC. (CHEMICAL PRODUCTS)","21,001.32",1175106.00
26-Jun,NAN PAO RESINS CHEMICAL PHILIPPINES,PLUVITEC SPA,OOCL CHARLESTON OCHA143S,EGLV550800094521,IT,12300.00,EVOTEC P 3 MM 180 SAND M 1X10,"5,583.20",317597.00
26-Jun,NAN PAO RESINS CHEMICAL PHILIPPINES,PLUVITEC SPA,OOCL CHARLESTON OCHA143S,EGLV550800094521,IT,52440.00,EVOTEC PA 4 MM ON SLATE GREY 180M 1X10,"20,963.24",1186812.00
18-Jun,HILTI PHILIPPINES INC.,HILTI AG,YM UNITY,MNL216353,DE,1835.00,FILLING FOAM,"12,639.20",703545.00
26-Jun,HILTI PHILIPPINES INC.,HILTI CORPORATION,PL GERMANY 063E,OOLU2605679550,SG,2614.00,FIRESTOP JOINT SPRAY,"23,747.29",1334247.00
5-Jun,HILTI PHILIPPINES INC.,HILTI CORPORATION,UNI FORTUNA 804A,SGSIN0000089653,SG,19015.00,"FIRESTOP SEALANT FS-ONE MAX, ADHESIVE CAPSUL","68,179.15",3781190.00
22-Jun,FISCHER PH ASIA INC,"SEUNG HYUN CO., LTD",STARSHIP PEGASUS 068S,MTRS11806095,KR,4601.00,FISCHER FOAM 9A) PU1/750K B3,"18,546.10",993493.00
19-Jun,FISCHER PH ASIA INC,FISHERWERKE GMBH & CO KG,YM UNITY SAC0830,STRMNLI00884,DE,3743.00,"FISEM 390S EPOXY RESIN, FIS SB 390 S (GB, E,","51,641.12",2874000.00
19-Jun,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,MILAN MAERSK MAE5683,STRMNLI00948,DE,8318.00,"FIXING MATERIAL FIAM310 (DE, FR,EN,NL)","23,889.24",1339698.00
18-Jun,FISCHER PH ASIA INC,FISCHERWERKE GMBH & CO KG,YM WITNESS ONE0032,STRMNLI00889,DE,313.00,FIXING MATERIAL RM II 16 E CAPSULES,"5,156.68",289706.00
27-Jun,RFM CORPORATION,SEACOST LOGISTICS INC,HYUNDAI HONGKONG 108W,NMNL116576,US,300.00,"FOOD ADDITIVES FRAGILE AND PERISHABLE,ENZYME","8,614.94",480326.00
18-Jun,PURECHEM CORPORATION,"GELTECH CO.,LTD.",WAN HAI 305 V. S202,SYECBFK180513,KR,8000.00,GELATIN 200 BLOOM / 30 MESH FOOD GRADE,"52,000.00",2762623.00
18-Jun,PURECHEM CORPORATION,"GELTECH CO.,LTD.",WAN HAI 305 V. S202,SYECBFK180513,KR,12000.00,GELATIN 220 BLOOM / 20 MESH FOOD GRADE,"78,000.00",4140207.00
27-Jun,SUCERE FOODS CORPORATION,ROUSSELOT (M) SDN BHD,PL GERMANY,A168A05049,BR,20000.00,GELATIN 220 H 20,"132,520.00",7313936.00
7-Jun,SRGM TRADING,FOSHAN CITY SHUNDE DISTRICT CH,AS SICILIA,104287,CN,16200.00,GLASS SEALANT,"10,602.00",568762.00
7-Jun,KOU FU PACKAGING CORPORATION,"OEC SHIPPING AGENCY CO, LTD.",BOMAR AURORA,HDMUTAWB0636422,TW,20300.00,GLUE,"21,315.00",1248216.00
19-Jun,TAIPHIL PROTECH INDUSTRIAL INC.,NEW VISTA LIMITED,MAGNAVIA 18014S,HKGMNL186116,HK,44.00,GLUE,"8,359.63",467312.00
14-Jun,TAIPHIL PROTECH INDUSTRIAL INC.,NEW VISTA LIMITED,MERATUS JAYAKARTA,HKGMNL186053,HK,271.00,GLUE,"6,582.48",364619.00
22-Jun,STT PHILIPPINES INC,STT INC.,IWASHIRO 258S,YOKADE16411,JP,1476.00,"GLUE SE6711A, GLUE SE6711B","22,102.21",1221433.00
18-Jun,STT PHILIPPINES INC,STT INC.,QUEZON BRIDGE 213S,YOKADC34735,JP,7596.00,"GLUE SE6750 A,GLUE SE6750 B","113,405.24",6159333.00
1-Jun,STT PHILIPPINES INC,STT INC.,IWASHIRO 257S,YOKACZ22604,JP,9072.00,GLUE SE6750A/B,"135,441.34",7322404.00
18-Jun,SYNERGY SALES INTERNATIONAL CORP,XIAMEN QICHEN IMPORT & EXPORT,MS EAGLE V-1815,63888,CN,22032.00,GLUE STARCH AS PER INV#XG180604 dtd. 6/4/201,"15,360.00",824682.00
26-Jun,RADIOMER TRADING CORP.,ZHEJIANG DONGYUAN IMPORT & EXPORT C,SEASPAN FRASER 305S,APLU750847595,CN,18775.00,GLUE STICK,"20,411.78",1105326.00
13-Jun,KOU FU PACKAGING CORPORATION,KOFU COLOR PRINTING CORP,WAN HAI 165 S 289,0018B39126,TW,13940.00,"GLUE,INK,PVC,PVA","64,508.00",3753760.00
11-Jun,BRENNTAG INGREDIENTS INC.,DUPONT NUTRITION BIOSCIENCES,MARY MAERSK V 816E,34978,DK,760.00,"GRINDAMYL H 490,GRINDAMYL XV,GRINDAMYL SUREB","14,316.95",779773.00
28-Jun,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,ARICA BRIDGE 105N,PKGSGL000540,MY,7700.00,GRIPWELL 1201 (INDUSTRIAL ADHESIVES),"14,832.13",796803.00
6-Jun,H.B FULLER (PHILIPPINES) INC.,H. B. FULLER ADHESIVES MALAYSIA SDN,FELIXSTOWE BRIDGE 061E,PKGSGL000512,MY,5600.00,GRIPWELL 1201 (INDUSTRIAL ADHESIVES),"11,765.42",623591.00
20-Jun,ADERANS PHILIPPINES INC,KEOJIN CORP,STARSHIP PEGASUS 1808S,841864,KR,465.00,HARDENER C,"8,245.58",461209.00
19-Jun,ELI LILLY (PHILIPPINES) INC,ELI LILLY AND COMPANY,CSCL YELLOW SEA,804012,US,18144.00,HEMICELL HT 25KG X1BAG PL,"108,192.60",5918796.00
11-Jun,IMCD PHILIPPINES CORPORATION,SANOVO FOODS A/S,CSCL URANUS V.065E,COSU4515721630,DK,20000.00,HEN EGG ALBUMEN POWDER,"131,239.81",7119349.00
14-Jun,WISDOM MFG CO LTD,SHENZHEN IDEAL FRIENDSHIP IMPORT &,CHLOE,5306,CN,5796.00,HENKEL ADHESIVE GLUE,"6,330.23",355902.00
20-Jun,BOSTIK PHILIPPINES INC.,BOSTIK INDIA PRIVATE LIMITED,NORTHERN JUBILEE 1807,27097,IN,22500.00,HERBERTS EPS 7380,"55,436.00",3100004.00
26-Jun,BOSTIK PHILIPPINES INC.,BOSTIK INDIA PRIVATE LIMITED,HYUNDAI GLOBAL 68E,GOSUBOM6209352,IN,18000.00,HERBERTS2K-LK 520 AND HERBERTS HARDERNER 107,"78,806.96",4434840.00
6-Jun,HANKYU HANSHIN LOGISTICS PHILS INC.,"ITATSU CO.,LTD.",IWASHIRO V. 257S,MEI1183015,JP,546.00,HERMESEAL,"7,920.00",438843.00
18-Jun,HILTI PHILIPPINES INC.,HILTI CORPORATION,MAJD 806A,SGSIN0000090260,SG,28104.00,"HILTI FIXING EQUIPMENT FS JOINT FILLER, FIRE","73,942.20",4116916.00
19-Jun,H.B FULLER (PHILIPPINES) INC.,H B FULLER DEUTSCHLAND PRODUKTIONS,THALASSA MANA V.020E,18HAM0042968,DE,12600.00,"HM 8229 E, HARMLESS GLUE","40,694.66",2279490.00
4-Jun,AKAGI GOMU PHILS. CORP.,"AKAGI CO., LTD.",IWASHIRO 257S,YLKS8028338,JP,2068.00,HOT MELT,"11,048.28",608852.00
20-Jun,AKAGI GOMU PHILS. CORP.,"AKAGI CO., LTD.",QUEZON BRIDGE 213S,YLKS8030013,JP,1583.00,HOT MELT,"5,611.14",313628.00
19-Jun,SIGLO LEATHERWARE MANUFACTURING INC,SHEN ZHEN GNG CO LTD.,AS SICILIA V. 18008S,721BK8050350A,HK,1567.00,HOT MELT ADHESIVE,"20,036.54",1108270.00
6-Jun,MYSTIC FABRIC ENTERPRISE,APTEK CONSOLIDATED SDN BHD,MAIN TRADER V041N,SNKO160180400447,MY,20538.00,HOT MELT ADHESIVE,"14,830.57",838822.00
13-Jun,SIGLO LEATHERWARE MANUFACTURING INC,SHEN ZHEN GNG CO LTD,VNL RUBY V. 18005S,721BK8047507A,CN,517.00,HOT MELT ADHESIVE,"5,382.69",298747.00
27-Jun,QUANTA PAPER CORPORATION,FOCUS HOTMELT CO. LTD.,MERATUS JAYAKARTA,22208,CN,20160.00,HOT MELT ADHESIVE T100A,"37,451.75",2017880.00
6-Jun,QUANTA PAPER CORPORATION,FOCUS HOTMELT CO. LTD.,AS SICILIA,4778,CN,20160.00,HOT MELT ADHESIVE T100A & T303,"37,988.01",2016388.00
8-Jun,H.B FULLER (PHILIPPINES) INC.,H.B FULLER (CHINA) ADHESIVES LTD,YUE FU LONG 198 V.180530000,0248A16843,CN,9600.00,HOT MELT ADHESIVES NW-1151ZP,"31,898.88",1772484.00
4-Jun,MEGAWIDE CONSTRUCTION CORPORATION,BUEHNEN GMBH & CO. KG,SEASPAN ZAMBEZI 009,5013,DE,3066.00,HOT MELT SMALL PILLOWS,"18,111.37",1008321.00
5-Jun,H.B FULLER (PHILIPPINES) INC.,H.B FULLER ADHESIVE MALASYIA SDN BH,FELIXSTOWE BRIDGE V.061E,PKGSGL000513,MY,10800.00,INDUSTRIAL ADHESIVES,"33,905.34",1796576.00
29-Jun,COMMODITY QUEST INC,DEZHOU RUIKANG BIO TECHNOLOGY,HAYLING ISLAND 18S,GOSUQIN3772170,CN,100000.00,ISOLATED SOY PROTEIN,"219,280.00",11778072.00
1-Jun,COMMODITY QUEST INC,"DEZHOU RUIKANG BIO TECHNOLOGY CO.,",MS EAGLE VOY1813,50988,CN,100000.00,ISOLATED SOY PROTEIN,"216,220.00",11448727.00
27-Jun,BORAL PLASTERBOARD PHILIPPINES INC.,USG INTERIORS (FAR EAST) SDN B,BUXMELODY V. 098N,SNKO160180500424,MY,41216.00,JC28KG ALL PURPOSE READY MIX JOINT COMPOUND,"13,666.58",744682.00
21-Jun,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,MAIN TRADER 1661 041N,EGLV090800118648,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",685387.00
6-Jun,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,EVER BEADY 1660 004N,EGLV090800090158,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",681591.00
29-Jun,BORAL PLASTERBOARD PHILIPPINES INC.,USG BORAL SDN BHD,MAIN TRADER 1661 041N,EGLV090800118681,MY,41048.00,JOINTING COMPOUND PREMIUM PREMIX,"12,634.28",691951.00
11-Jun,EUNICE INC.,FLORENCE SHIPPING SRL,OOCL EGYPT 014E,10025,IT,4000.00,KELIWOOL LIQUID,"51,353.29",2728649.00
13-Jun,HOUSE TECHNOLOGY INDUSTRIES PTE.LTD,KLEBCHEMIE M G BEACKER,SINGAPORE 027S,N670189600,DE,13200.00,KLEIBERIT PUR 502.8 METAL DRUM WIT IN LINER,"60,633.08",3458915.00
28-Jun,KINPO ELECTRONICS (PHILIPPINES) INC,INTAG INDUSTRIAL SUPPLIES SDN BHD,GH ZONDA V 808A,MNLSJ180602100,MY,50.00,KLUBBER ISOFLEX TOPAS NB5051,"10,478.93",591052.00
7-Jun,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",CALICANTO BRIDGE 257E,ONEYBKKU33486300,TH,16020.00,KONCREFLEX FLOOR COATING MD CREAM,"25,058.16",1330652.00
6-Jun,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",GUAYAQUIL BRIDGE 738E,ONEYBKKU33482600,TH,16020.00,KONCREFLEX FLOOR COATING MD GREEN,"25,058.16",1330652.00
8-Jun,BULWARK EQUIPMENT PARTSHOUSE INC,"FLOOR CHEM ASIA CO., LTD",SITC SHANGHAI 1809E,SITGBKDT110289,TH,24538.00,KONCREFLEX FLOOR COATING MD/HD CREAM,"34,161.10",1813232.00
7-Jun,FONG SHANN PRINTING PHILIPPINES INC,WELLS PRINTING MATERIALS COMPANY LI,S9A 661,APLU051869649,HK,7500.00,LAMINATE GLUE,"6,633.60",370426.00
27-Jun,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO., LTD. (HEAD O",CALICANTO BRIDGE,INLB3209TH764,TH,9042.00,LINTEC SELF ADHESIVE PRODUCTS,"89,083.17",5022645.00
20-Jun,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO., LTD. (HEAD O",CALICANTO BRIDGE,INLB3184TH764,TH,7039.00,LINTEC SELF ADHESIVE PRODUCTS,"79,523.71",4413272.00
22-Jun,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO., LTD. (HEAD O",GUAYAQUIL BRIDGE,INLB3193TH764,TH,7133.00,LINTEC SELF ADHESIVE PRODUCTS,"76,119.13",4249122.00
20-Jun,LINTEC PHILIPPINES (PEZA) INC.,LINTEC SINGAPORE PTE LTD,ACX PEARL,JBMNL06157,SG,4386.00,LINTEC SELF ADHESIVE PRODUCTS,"50,452.81",2820038.00
5-Jun,LINTEC PHILIPPINES (PEZA) INC.,"LINTEC (THAILAND) CO.,LTD.",GUAYAQUIL BRIDGE,INLB3176TH764,TH,4640.00,LINTEC SELF ADHESIVE PRODUCTS,"41,441.71",2305220.00
20-Jun,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,QUEZON BRIDGE,TPRF065,JP,3833.00,LINTEC SELF ADHESIVE PRODUCTS,"38,496.66",2154327.00
14-Jun,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,CAPE NABIL,TPRE061,JP,3750.00,LINTEC SELF ADHESIVE PRODUCTS,"20,835.84",1159611.00
25-Jun,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,IWASHIRO,TPRF072,JP,3239.00,LINTEC SELF ADHESIVE PRODUCTS,"19,270.07",1093802.00
4-Jun,LINTEC PHILIPPINES (PEZA) INC.,LINTEC CORPORATION,IWASHIRO,TPRE056,JP,1631.00,LINTEC SELF ADHESIVE PRODUCTS,"12,700.70",710159.00
26-Jun,WILLS INTERNATIONAL SALES CORP.,NOVOZYMES MALAYSIA SDN BHD,PL GERMANY,01PKG0139300,MY,10280.00,LIPOPAN XTRA BG (ENZYME),"162,884.00",8980118.00
28-Jun,PIONEER ADHESIVES INC,APPLIED DB PUBLIC COMPANY LTD,NORDPANTHERN V. OXSOSN,MAY00262018,TH,6256.00,LIQUID GASKET SEALANT (PUTTY) PIONEER MIGHTY,"69,109.79",3705601.00
6-Jun,HANKYU HANSHIN LOGISTICS PHILS INC.,"ITATSU CO.,LTD.",IWASHIRO V. 257S,MEI1183015,JP,666.00,"LOCTITE 331,LOCTITE 7387,LOCTITE 7923","9,657.76",534918.00
22-Jun,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,ARICA BRIDGE 105N,SG000023256OE,SG,120.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"11,063.99",627247.00
8-Jun,DYSON ELECTRONICS PTE LTD PH BRANCH,HENKEL SINGAPORE PTE LTD,ACX CRYSTAL 003N,SG000023186OE,SG,100.00,LOCTITE EA 9492 B EDS CONTROL 17060-22 FEB 2,"9,143.94",510934.00
14-Jun,HENKEL PHILIPPINES INC.,HENKEL SINGAPORE PTE LTD,LOBIVIA 069E,MNL180606620022,SG,172.00,"LOCTITE EA E-05CL CR50MLEN,","6,637.60",369452.00
